D1,D2,D3,D4,D5,D6,D7,D8
0.185569929595085,0.260532150776053,0.234760220958464,0.151156020230354,0.256225531279779,0.213342762847713,0.112532107823429,0.125009390729472
0.190073382691116,0.293450451987037,0.281754631817367,0.13670607092767,0.365775874495637,0.163366336633663,0.137131443096401,0.0568251821801517
0.182090316958903,0.347603615896299,0.241017451807916,0.187134721286194,0.283134266860056,0.147100424328147,0.134051911129588,0.0909097738712343
0.181886678537372,0.226249360395702,0.228478547801007,0.100694887160525,0.384383901702876,0.212635549269213,0.116217409838711,0.0227330779054917
0.189255939150381,0.174484052532833,0.269272759862471,0.10793610316752,0.292255861330843,0.212635549269213,0.12421828567858,0.0454661558109834
0.190278938925252,0.260191028483711,0.244113477488634,0.158429718948653,0.347806314253313,0.163602074493164,0.114375597932468,0.0340996168582375
0.188743060014154,0.294473818864063,0.269215727810458,0.115177319174514,0.338411091083276,0.196133899104196,0.132821239520765,0.0908797235369243
0.185672563219423,0.293791574279379,0.234727631214457,0.230354638349028,0.310772678971666,0.162659123055163,0.128518084396875,0.0454586432274059
0.182704016992485,0.156319290465632,0.231615310661735,0.165573486821734,0.329654334878155,0.115040075436115,0.119912781070775,0.0454586432274059
0.195089320852291,0.259167661606686,0.266070817513728,0.151253468364268,0.374897468966423,0.130598774163131,0.124215264913545,0.0909022612876568
0.191712394383258,0.243049633293536,0.237913278691196,0.165411073265211,0.319803063876037,0.114097123998114,0.125442244476216,0.0340921042746601
0.189767215730869,0.295156063448746,0.253572650686829,0.158397236237348,0.356927908724099,0.196369636963696,0.12606144014706,0.0227330779054917
0.187514582819362,0.294132696571721,0.244162362104646,0.129594785765894,0.356198232192767,0.244460160301744,0.111913583433703,0.13636841709864
0.18454724507708,0.224884871226335,0.244170509540648,0.136738553638974,0.319894273442453,0.179160773220179,0.123598754367176,0.079535722334911
0.181885233610067,0.208084598328501,0.231623458097737,0.172652289272205,0.31998548300887,0.146864686468647,0.12913728006772,0.0795507475020659
0.18260148845377,0.363039399624766,0.250411445518095,0.201552187877574,0.319803063876037,0.147100424328147,0.103308280107603,0.0795582600856435
0.188129307437761,0.259167661606686,0.228478547801007,0.129529820343285,0.246556679410493,0.212399811409712,0.133439092629372,0.0681992337164751
0.188947801834718,0.327733242367389,0.222237611823559,0.0934861538648355,0.320076692575286,0.277699198491278,0.146966746750206,0.0454586432274059
0.186389921462159,0.312638580931264,0.222237611823559,0.0936160847100538,0.292438280463676,0.212164073550212,0.127285734585255,0.0454436180602509
0.18700338505309,0.346921371311615,0.253572650686829,0.129529820343285,0.301468665368047,0.146864686468647,0.12913728006772,0.0681766959657426
0.189460759785162,0.346921371311615,0.266103407257736,0.136673588216365,0.29207344219801,0.130598774163131,0.122367747117793,0.102283825407558
0.184238529790495,0.225567115811018,0.228454105493001,0.151123537519049,0.274559929787769,0.17963224893918,0.129752448051851,0.0795432349184885
0.181579119192631,0.32977997612144,0.266070817513728,0.136673588216365,0.246556679410493,0.0978312116925978,0.134051575489029,0.0795507475020659
0.188026910256073,0.208766842913184,0.244178656976649,0.143882321512055,0.310863888538083,0.311173974540311,0.121140431914564,0.10227631282398
