D1,D2,D3,D4,D5,D6,D7,D8
0.224252288651008,0.227272727272727,0.24090338770389,0.33773853542437,0.451999615355849,0.311881188118812,0.118671033323493,0.181804522575314
0.218724206952962,0.296520552618114,0.24090338770389,0.345044716853974,0.411537187610184,0.262376237623762,0.118672040245171,0.1704605213733
0.218928712330876,0.244414122462903,0.24090338770389,0.316339714516433,0.434295299862169,0.295379537953795,0.105142036640421,0.159109007587709
0.21688231871005,0.27972027972028,0.24090338770389,0.345044716853974,0.424593719615783,0.277699198491278,0.106984519827783,0.0909247990383893
0.213812504971863,0.261555517653079,0.24090338770389,0.323515965100818,0.423300887886915,0.196605374823197,0.120512173948617,0.170468033956878
0.215551312976544,0.244755244755245,0.24090338770389,0.31617730095991,0.487247977947069,0.36044318717586,0.110062037951239,0.125009390729472
0.218519543946614,0.20979020979021,0.24090338770389,0.388232151205503,0.411376919214044,0.295143800094295,0.124204524415646,0.0795507475020659
0.218418145078338,0.279379157427938,0.24090338770389,0.352253450149663,0.443430598442191,0.261904761904762,0.114981032340379,0.124986852978739
0.226913039090555,0.296520552618114,0.24090338770389,0.301889765213748,0.444360155139807,0.246110325318246,0.110059688467324,0.0454511306438284
0.22363732758996,0.296520552618114,0.24090338770389,0.273119797453598,0.420148942762813,0.294908062234795,0.113135192747424,0.0909097738712343
0.217905476113355,0.279379157427938,0.24090338770389,0.287472298622369,0.420875492825318,0.261669024045262,0.110674185170337,0.0909097738712343
0.221386244691381,0.296861674910455,0.24090338770389,0.388297116628112,0.44027865331809,0.327439886845827,0.126660833024902,0.17043047103899
0.217495887386604,0.192307692307692,0.24090338770389,0.287472298622369,0.448847670231748,0.262140499764262,0.114981367980938,0.113665389527458
0.220362430502937,0.313320825515947,0.24090338770389,0.301922247925053,0.450343508595728,0.442715700141443,0.110062373591798,0.0681842085493201
0.213708741677087,0.26189663994542,0.24090338770389,0.302084661481576,0.393309328689111,0.245638849599246,0.108215527077165,0.10227631282398
0.216574916993743,0.244414122462903,0.24090338770389,0.366638434029738,0.422008056158046,0.393682225365394,0.117439019152432,0.159101495004132
0.222408929209386,0.297202797202797,0.24090338770389,0.330789663819117,0.394399153782868,0.327439886845827,0.0983795521422412,0.0909022612876568
0.21790597527006,0.244755244755245,0.24090338770389,0.265943546869213,0.451839346959709,0.408769448373409,0.114979689778142,0.125001878145894
0.216677445532458,0.261555517653079,0.24090338770389,0.287602229467587,0.487002233072986,0.361386138613861,0.106987540592817,0.113642851776726
0.220362141517476,0.279038035135596,0.24090338770389,0.338128327960025,0.420672486190207,0.360678925035361,0.121129691416664,0.147727443467809
0.215551890947466,0.313320825515947,0.24090338770389,0.316274749093823,0.406162854059598,0.311645450259312,0.109447205607666,0.0568176695965743
0.215755949711486,0.226931604980385,0.24090338770389,0.40248720424036,0.488337803040826,0.245403111739745,0.117437005309076,0.159109007587709
0.219747837241567,0.227272727272727,0.24090338770389,0.352318415572273,0.400948788905153,0.425978312116926,0.110676870294812,0.0681992337164751
0.22547958363255,0.279038035135596,0.24090338770389,0.359332252600135,0.387689250264443,0.310938236680811,0.112517339638817,0.125016903313049
0.219850549680121,0.244414122462903,0.24090338770389,0.323418516966904,0.395488978876625,0.311173974540311,0.103914050156073,0.0681917211328976
0.217598232025481,0.244073000170561,0.24090338770389,0.381088383332423,0.436720694923766,0.245167373880245,0.117436669668517,0.0681842085493201
0.223126287452122,0.244755244755245,0.24090338770389,0.309066015798134,0.493028324767878,0.246346063177746,0.11805620097992,0.0909022612876568
0.225992226326127,0.27972027972028,0.24090338770389,0.316274749093823,0.451636340324597,0.278642149929279,0.102068210563117,0.159109007587709
