D1,D2,D3,D4,D5,D6,D7,D8
0.167762330230237,0.346921371311615,0.0970359627825124,0.136900967195497,0.301833503633713,0.114332861857614,0.049816188013991,0.0227330779054917
0.171856982741683,0.242708511001194,0.0939562319737978,0.144077217779883,0.293259166561425,0.0978312116925978,0.0491966567025874,0.0568326947637292
0.175234854981316,0.294132696571721,0.078288712542163,0.115274767308428,0.274559929787769,0.196133899104196,0.0498101464839226,0.0454511306438284
0.167353871173924,0.191284325430667,0.0814010330948851,0.158462201659958,0.394417591837828,0.163837812352664,0.0510435032172207,0.0113665389527458
0.182195971794879,0.416510318949343,0.0782805651061611,0.187264652131412,0.302198341899379,0.17986798679868,0.0492003487487403,0.0454661558109834
0.166842594593436,0.208425720620843,0.0845377959556128,0.144044735068578,0.265438335316982,0.0822725129655823,0.0528890071696165,0.0113665389527458
0.169503266218766,0.138495650690773,0.0626048982385243,0.136868484484193,0.266259221414731,0.245167373880245,0.0461224949847245,0.0454586432274059
0.171652845163446,0.243731877878219,0.0751356548094315,0.172749737406119,0.256225531279779,0.326732673267327,0.0491949784997906,0.0568326947637292
0.175031347916812,0.278014668258571,0.0845377959556128,0.151188502941659,0.256590369545445,0.212635549269213,0.0510445101388987,0.0568326947637292
0.176258537812732,0.278014668258571,0.0532353468363506,0.129594785765894,0.302745599297878,0.229137199434229,0.0565790081527301,0.0454586432274059
0.170220125304796,0.277673545966229,0.0720151868207075,0.108033551301433,0.293076747428592,0.147336162187647,0.0516583355607933,0.0454661558109834
0.176565309015306,0.328415486952072,0.0845377959556128,0.108001068590129,0.274742348920602,0.147336162187647,0.0461238375469619,0.0227330779054917
0.169092810535632,0.330462220706123,0.0688458342159722,0.100889783428353,0.220012782095881,0.212871287128713,0.0467383342499752,0.0113590263691684
0.173904400947326,0.277673545966229,0.0563884045690821,0.172717254694814,0.403174348042949,0.147100424328147,0.0541180005756429,0.0681766959657426
0.178101713354516,0.208425720620843,0.0782724176701592,0.136771036350279,0.284319991223471,0.0818010372465818,0.0584238408240072,0.0227330779054917
0.166228290317526,0.310932969469555,0.0845133536476071,0.151253468364268,0.283955152957805,0.131305987741631,0.0442800117973629,0.0340996168582375
0.169605899843104,0.259508783899028,0.0782968599781649,0.158462201659958,0.385022368667792,0.131070249882131,0.0461241731875213,0.0681842085493201
0.177384801725674,0.225567115811018,0.0751763919894409,0.165768383089561,0.274924768053435,0.196369636963696,0.0455110190467455,0.0454661558109834
0.168171866414176,0.32977997612144,0.0814091805308869,0.108001068590129,0.311502355502998,0.278170674210278,0.0455093408439487,0.0681842085493201
0.168580194113461,0.312297458638922,0.100156430771236,0.143947286934664,0.219830362963048,0.147571900047148,0.0430537035158113,0.0568251821801517
0.177283166414747,0.330121098413781,0.0626130456745262,0.194538350849711,0.256499159979028,0.163837812352664,0.0535024969509516,0.0227330779054917
0.165510853260574,0.310932969469555,0.0625967508025225,0.158397236237348,0.275107187186268,0.114332861857614,0.0424324940016109,0.0568251821801517
0.176770733892415,0.294473818864063,0.0876745588163405,0.129594785765894,0.265894383149064,0.0652993870815653,0.04550866956283,0.0568251821801517
0.164897258312614,0.34589800443459,0.106454398800697,0.0935836019987493,0.210799978058678,0.17986798679868,0.0565749804660178,0.0568251821801517
0.17134596887525,0.259508783899028,0.112654597598136,0.208760921173263,0.329927963577405,0.147100424328147,0.0442779979540067,0.0454661558109834
0.171038383259104,0.276309056796862,0.0876501165083348,0.122515983315422,0.284319991223471,0.212871287128713,0.0442793405162442,0.0340996168582375
0.178306560260702,0.259508783899028,0.0751356548094315,0.129659751188503,0.302380761032212,0.130834512022631,0.0436638368915529,0.0454586432274059
0.171858033597905,0.346580249019273,0.0720070393847057,0.115274767308428,0.228951957433835,0.147336162187647,0.0473541735152258,0.0227330779054917
0.177895946949135,0.261214395360737,0.0720151868207075,0.180023436124418,0.302563180165045,0.147336162187647,0.0479726979049513,0.0568176695965743
0.174108774968212,0.191284325430667,0.0782724176701592,0.158462201659958,0.210799978058678,0.147100424328147,0.0467366560471784,0.0340845916910826
0.172881348629643,0.226249360395702,0.0751438022454334,0.144044735068578,0.292711909162926,0.213107024988213,0.0424321583610516,0.0454511306438284
0.179943522783211,0.295156063448746,0.0688784239599798,0.100792335294439,0.238529599736704,0.163130598774163,0.0485851807646084,0.0340921042746601
0.167250764664287,0.243049633293536,0.0626374879825319,0.108033551301433,0.238529599736704,0.147571900047148,0.0430490045479803,0.0909323116219668
0.170014858056121,0.295156063448746,0.0720477765647151,0.151253468364268,0.357748794821848,0.196605374823197,0.0491983349053842,0.0113665389527458
0.174211907749255,0.174142930240491,0.0782724176701592,0.108033551301433,0.256407950412612,0.212871287128713,0.0485851807646084,0.0340921042746601
0.169298025241496,0.293791574279379,0.0845459433916147,0.129692233899808,0.311593565069415,0.131305987741631,0.0418166547363603,0.0568326947637292
0.171242914908424,0.121354255500597,0.0688702765239779,0.129659751188503,0.357840004388264,0.082036775106082,0.0485818243590148,0.0227330779054917
0.17216385902988,0.172778441071124,0.0688702765239779,0.129562303054589,0.274924768053435,0.196133899104196,0.0547324972786562,0.0340996168582375
0.177282036744309,0.260532150776053,0.068862129087976,0.122353569758899,0.292985537862175,0.130598774163131,0.0350538345976212,0.0113665389527458
0.176054531591523,0.260873273068395,0.0626211931105281,0.136803519061584,0.329836754010988,0.131305987741631,0.0381293388777216,0.0227330779054917
0.176771206777714,0.294814941156405,0.0782805651061611,0.136803519061584,0.266168011848314,0.196605374823197,0.0504263213897326,0.0568326947637292
0.17021981004793,0.277332423673887,0.0814091805308869,0.136900967195497,0.284228781657055,0.163837812352664,0.0399724933462019,0.0227330779054917
0.172369336449799,0.25984990619137,0.06262934054653,0.172879668251337,0.228769538301002,0.17963224893918,0.0467396768122126,0.0340996168582375
