D1,D2,D3,D4,D5,D6,D7,D8
0.23928176569346,0.297202797202797,0.24090338770389,0.33095207737564,0.580406654343808,0.344177274870344,0.255770254926195,0.0909097738712343
0.23928176569346,0.297202797202797,0.24090338770389,0.31653461078426,0.580406654343808,0.377416313059877,0.253925757895477,0.0909247990383893
0.23928176569346,0.297202797202797,0.24090338770389,0.323840792213864,0.419593345656192,0.212399811409712,0.248392266803324,0.0908947487040793
0.23928176569346,0.297202797202797,0.24090338770389,0.316567093495565,0.419593345656192,0.195662423385196,0.242858775711171,0.0795432349184885
0.23928176569346,0.297202797202797,0.24090338770389,0.2949733763198,0.580406654343808,0.295379537953795,0.255155422582622,0.125001878145894
0.23928176569346,0.297202797202797,0.24090338770389,0.352545794551405,0.419593345656192,0.378830740216879,0.263148243049066,0.113627826609571
0.23928176569346,0.297202797202797,0.24090338770389,0.388362082050722,0.580406654343808,0.23031588873173,0.253310925551905,0.13636841709864
0.23928176569346,0.297202797202797,0.24090338770389,0.359657079713181,0.580406654343808,0.30952380952381,0.253310925551905,0.125016903313049
0.23928176569346,0.297202797202797,0.24090338770389,0.374042063593256,0.419593345656192,0.246346063177746,0.250851596177614,0.0909172864548118
0.23928176569346,0.297202797202797,0.24090338770389,0.474996812444218,0.419593345656192,0.345120226308345,0.262533410705493,0.0568251821801517
0.23928176569346,0.297202797202797,0.24090338770389,0.381315762311555,0.419593345656192,0.343941537010844,0.243473608054743,0.102268800240403
0.23928176569346,0.297202797202797,0.24090338770389,0.345337061255715,0.580406654343808,0.329325789721829,0.261303746018348,0.0909022612876568
0.23928176569346,0.297202797202797,0.24090338770389,0.287797125735415,0.580406654343808,0.327675624705328,0.244088440398316,0.0909172864548118
0.23928176569346,0.297202797202797,0.24090338770389,0.316404679939042,0.415469105595504,0.326968411126827,0.253310925551905,0.0340845916910826
0.23928176569346,0.297202797202797,0.24090338770389,0.374301925283692,0.580406654343808,0.213107024988213,0.247777434459751,0.0681917211328976
0.23928176569346,0.297202797202797,0.24090338770389,0.331017042798249,0.419593345656192,0.279349363507779,0.250236763834042,0.0909172864548118
0.23928176569346,0.297202797202797,0.24090338770389,0.323678378657341,0.580406654343808,0.395332390381895,0.253925757895477,0.0681842085493201
0.23928176569346,0.297202797202797,0.24090338770389,0.352675725396623,0.580406654343808,0.260961810466761,0.259459248987631,0.0909172864548118
0.23928176569346,0.297202797202797,0.24090338770389,0.295103307165018,0.580406654343808,0.329325789721829,0.253310925551905,0.113657876943881
0.23928176569346,0.297202797202797,0.24090338770389,0.309293394777266,0.580406654343808,0.411362564827911,0.261918578361921,0.113650364360303
0.23928176569346,0.297202797202797,0.24090338770389,0.337998397114807,0.580406654343808,0.377887788778878,0.245318105085461,0.125016903313049
0.23928176569346,0.297202797202797,0.24090338770389,0.331017042798249,0.580406654343808,0.344884488448845,0.250236763834042,0.0795507475020659
0.23928176569346,0.297202797202797,0.24090338770389,0.280523427017116,0.419593345656192,0.395096652522395,0.262533410705493,0.0909172864548118
0.23928176569346,0.297202797202797,0.24090338770389,0.36693077843148,0.419593345656192,0.478312116925978,0.258229584300485,0.124994365562317
0.23928176569346,0.297202797202797,0.24090338770389,0.366963261142784,0.419593345656192,0.262376237623762,0.245932937429034,0.13636841709864
0.23928176569346,0.297202797202797,0.24090338770389,0.395830677036848,0.580406654343808,0.326732673267327,0.259459248987631,0.0568101570129968
0.23928176569346,0.297202797202797,0.24090338770389,0.338193293382634,0.580406654343808,0.278642149929279,0.245318105085461,0.0909323116219668
0.23928176569346,0.297202797202797,0.24090338770389,0.338063362537416,0.419593345656192,0.31023102310231,0.249621931490469,0.0909247990383893
0.23928176569346,0.297202797202797,0.24090338770389,0.30218210961549,0.419593345656192,0.394625176803395,0.274215225233373,0.0909097738712343
0.23928176569346,0.297202797202797,0.24090338770389,0.352578277262709,0.419593345656192,0.360914662894861,0.236095619931872,0.0909172864548118
0.23928176569346,0.297202797202797,0.24090338770389,0.33816081067133,0.414742555532999,0.195662423385196,0.25699991961334,0.125031928480204
0.23928176569346,0.297202797202797,0.24090338770389,0.280588392439725,0.580406654343808,0.410655351249411,0.259459248987631,0.0681842085493201
0.23928176569346,0.297202797202797,0.24090338770389,0.359851975981008,0.580406654343808,0.342998585572843,0.247777434459751,0.113642851776726
0.23928176569346,0.297202797202797,0.24090338770389,0.251850907390879,0.419593345656192,0.327675624705328,0.266222404766929,0.0908872361205018
0.23928176569346,0.297202797202797,0.24090338770389,0.352610759974014,0.580406654343808,0.346534653465347,0.250236763834042,0.0795432349184885
0.23928176569346,0.297202797202797,0.24090338770389,0.280588392439725,0.580406654343808,0.343705799151344,0.24039944633688,0.0909097738712343
0.23928176569346,0.297202797202797,0.24090338770389,0.30211714419288,0.419593345656192,0.41018387553041,0.25454059023905,0.0909097738712343
0.23928176569346,0.297202797202797,0.24090338770389,0.32374334407995,0.580406654343808,0.279113625648279,0.242858775711171,0.10227631282398
0.23928176569346,0.297202797202797,0.24090338770389,0.309293394777266,0.580406654343808,0.392975011786893,0.274215225233373,0.102291337991135
0.23928176569346,0.297202797202797,0.24090338770389,0.33809584524872,0.580406654343808,0.195898161244696,0.250851596177614,0.147749981218541
0.23928176569346,0.297202797202797,0.24090338770389,0.345174647699192,0.580406654343808,0.361386138613861,0.25208126086476,0.0681992337164751
0.23928176569346,0.297202797202797,0.24090338770389,0.352708208107928,0.419593345656192,0.35997171145686,0.253925757895477,0.136353391931485
0.23928176569346,0.297202797202797,0.24090338770389,0.28776464302411,0.419593345656192,0.378359264497878,0.241014278680453,0.0908947487040793
0.23928176569346,0.297202797202797,0.24090338770389,0.237628337067327,0.580406654343808,0.328854314002829,0.258229584300485,0.102283825407558
0.23928176569346,0.297202797202797,0.24090338770389,0.294908410897191,0.419593345656192,0.361150400754361,0.252696093208332,0.102268800240403
0.23928176569346,0.297202797202797,0.24090338770389,0.359657079713181,0.580406654343808,0.394153701084394,0.257614751956913,0.0681992337164751
0.23928176569346,0.297202797202797,0.24090338770389,0.359754527847094,0.580406654343808,0.46039603960396,0.25208126086476,0.0681842085493201
0.23928176569346,0.297202797202797,0.24090338770389,0.37413951172717,0.580406654343808,0.393917963224894,0.234865955244727,0.10227631282398
0.23928176569346,0.297202797202797,0.24090338770389,0.367028226565393,0.419593345656192,0.345591702027346,0.24039944633688,0.159093982420554
0.23928176569346,0.297202797202797,0.24090338770389,0.31653461078426,0.419593345656192,0.245638849599246,0.270526231171937,0.125031928480204
0.23928176569346,0.297202797202797,0.24090338770389,0.366963261142784,0.580406654343808,0.261669024045262,0.236710452275445,0.136383442265795
0.23928176569346,0.297202797202797,0.24090338770389,0.331017042798249,0.419593345656192,0.311645450259312,0.258229584300485,0.113642851776726
